,date,regions,address,location,risk level
454,2022-11-28,江宁区,麒麟门贺家边40号,"118.923388,32.056445",3
455,2022-11-28,江宁区,东山街道北沿路157号（家属院）,"118.833568,31.957511",3
456,2022-11-28,江宁区,东山街道东秦新苑3幢,"118.824595,31.965444",3
457,2022-11-28,江宁区,秣陵街道东虹花苑东苑3幢,"118.774716,31.866574",3
458,2022-11-28,江宁区,东山街道天鹅湖花园23幢,"118.866708,31.955322",3
459,2022-11-28,江宁区,城建大厦（上元大街327号）,"118.838149,31.952555",3
460,2022-11-28,六合区,雄州街道观滁社区复兴西苑6栋,"118.826301,32.346565",3
461,2022-11-28,江北新区,沿江街道天润城十四街区21栋,"118.730104,32.158065",3
462,2022-11-28,江北新区,北外滩水城六街区1栋,"118.752920,32.143600",3
463,2022-11-28,江北新区,泰山街道旭日爱上城4期30栋,"118.714543,32.131917",3
464,2022-11-28,江北新区,和善园（丽岛路21号）,"118.715655,32.129814",3
465,2022-11-28,江北新区,浦泰和天下二期10栋,"118.739078,32.133197",3
466,2022-11-28,江北新区,沿江街道北外滩水城九街区2栋,"118.754626,32.141245",3
467,2022-11-28,江北新区,葛塘街道蔚蓝星宸苑4栋,"118.742541,32.242899",3
468,2022-11-28,江北新区,大厂街道湖滨村36栋,"118.739113,32.201763",3
469,2022-11-28,江北新区,泰山街道明发滨江新城三期334栋,"118.746833,32.132667",3
470,2022-11-28,江北新区,大厂街道山潘一村20栋,"118.763618,32.234482",3
471,2022-11-28,江北新区,泰山街道明发滨江新城二期266栋,"118.747250,32.130750",3
472,2022-11-28,江北新区,沿江街道北外滩水城十九街区7栋,"118.755687,32.154518",3
473,2022-11-28,玄武区,flag 1,flag 1,1
474,2022-11-28,秦淮区,flag 1,flag 1,1
475,2022-11-28,鼓楼区,flag 1,flag 1,1
476,2022-11-28,栖霞区,flag 1,flag 1,1
477,2022-11-28,雨花台区,flag 1,flag 1,1
478,2022-11-28,江宁区,flag 1,flag 1,1
479,2022-11-28,六合区,flag 1,flag 1,1
480,2022-11-28,江北新区,flag 1,flag 1,1
481,2022-11-27,玄武区,梅园新村街道熊猫万谷金融科技中心,"118.802657,32.042837",3
482,2022-11-27,秦淮区,西华东村,"118.807794,32.038608",3
483,2022-11-27,秦淮区,全季酒店（大行宫店）,"118.773832,32.036219",3
484,2022-11-27,秦淮区,苜中路1号小区 ,"118.834973,32.034674",3
485,2022-11-27,秦淮区,瑞金路1-58号6幢3,"118.804414,32.032523",3
486,2022-11-27,秦淮区,靖小馆（丰富路62-2号）,"118.779979,32.034005",3
487,2022-11-27,鼓楼区,宝塔桥街道江山汇悦山府（燕江路199号）,"118.766135,32.115776",3
488,2022-11-27,鼓楼区,小市街道中央北路73号源泉科技,"118.782738,32.100906",3
489,2022-11-27,栖霞区,南通建工09-02地块项目寅春路生活区,"118.771023,32.008625",3
490,2022-11-27,栖霞区,仙林街道仙龙湾小区35栋一单元,"118.913437,32.083815",3
491,2022-11-27,栖霞区,栖霞街道五福家园小区柳苑7栋2单元,"118.949975,32.154133",3
492,2022-11-27,雨花台区,雨花街道万科大都会公寓D区7幢,"118.775313,31.992029",3
493,2022-11-27,江宁区,秣陵街道秣周东路12号1号楼悠家公寓,"118.826270,31.867833",3
494,2022-11-27,江宁区,南京工程高等职业学校,"118.828121,31.930501",3
495,2022-11-27,江宁区,秣陵街道中航樾府17幢,"118.795757,31.932696",3
496,2022-11-27,江宁区,麒麟街道誉峰苑7幢,"118.917358,32.035928",3
497,2022-11-27,江宁区,麒麟门贺家边40号,"118.923388,32.056445",3
498,2022-11-27,江宁区,东山街道北沿路157号（家属院）,"118.833568,31.957511",3
499,2022-11-27,江宁区,东山街道东秦新苑3幢,"118.824595,31.965444",3
500,2022-11-27,江宁区,秣陵街道东虹花苑东苑3幢,"118.774716,31.866574",3
501,2022-11-27,浦口区,江北虹悦城（浦口店）,"118.765237,32.111866",3
502,2022-11-27,六合区,横梁街道横梁社区天石路1号-44号,"118.940158,32.324934",3
503,2022-11-27,六合区,雄州街道观滁社区复兴西苑6栋,"118.826301,32.346565",3
504,2022-11-27,江北新区,盘城街道盘龙山庄42栋,"118.729987,32.201333",3
505,2022-11-27,江北新区,泰山街道旭日爱上城彩翼园22栋,"118.716153,32.130349",3
506,2022-11-27,江北新区,银河城1栋,"118.701094,32.161681",3
507,2022-11-27,江北新区,沿江街道北外滩水城五街区3栋,"118.751079,32.140906",3
508,2022-11-27,江北新区,北外滩水城十九街区6栋,"118.755687,32.154518",3
509,2022-11-27,江北新区,朗诗未来街区二期17栋,"118.714057,32.187180",3
510,2022-11-27,江北新区,沿江街道天润城十四街区21栋,"118.730104,32.158065",3
511,2022-11-27,江北新区,北外滩水城六街区1栋,"118.752920,32.143600",3
512,2022-11-27,江北新区,泰山街道旭日爱上城4期30栋,"118.714543,32.131917",3
513,2022-11-27,江北新区,和善园（丽岛路21号）,"118.715655,32.129814",3
514,2022-11-27,江北新区,浦泰和天下二期10栋,"118.739078,32.133197",3
515,2022-11-27,江北新区,沿江街道北外滩水城九街区2栋,"118.754626,32.141245",3
516,2022-11-27,江北新区,葛塘街道蔚蓝星宸苑4栋,"118.742541,32.242899",3
517,2022-11-27,江北新区,大厂街道湖滨村36栋,"118.739113,32.201763",3
518,2022-11-27,江北新区,泰山街道明发滨江新城三期334栋,"118.746833,32.132667",3
519,2022-11-27,玄武区,flag 1,flag 1,1
520,2022-11-27,秦淮区,flag 1,flag 1,1
521,2022-11-27,鼓楼区,flag 1,flag 1,1
522,2022-11-27,栖霞区,flag 1,flag 1,1
523,2022-11-27,雨花台区,flag 1,flag 1,1
524,2022-11-27,江宁区,flag 1,flag 1,1
525,2022-11-27,浦口区,flag 1,flag 1,1
526,2022-11-27,六合区,flag 1,flag 1,1
527,2022-11-27,江北新区,flag 1,flag 1,1
528,2022-11-26,玄武区,梅园新村街道熊猫万谷金融科技中心,"118.802657,32.042837",3
529,2022-11-26,玄武区,梅园新村街道黄埔花园小区1栋,"118.811296,32.041838",3
530,2022-11-26,秦淮区,长白街654号,"118.799124,32.039136",3
531,2022-11-26,秦淮区,头条巷50号2栋,"118.802951,32.038886",3
532,2022-11-26,秦淮区,苜蓿园大街246号7栋,"118.832316,32.025957",3
533,2022-11-26,秦淮区,武学园小区2号,"118.786142,32.033091",3
534,2022-11-26,秦淮区,御河新村11幢,"118.807617,32.030418",3
535,2022-11-26,秦淮区,御道街小区20幢,"118.816460,32.037926",3
536,2022-11-26,秦淮区,西华东村,"118.807794,32.038608",3
537,2022-11-26,秦淮区,全季酒店（大行宫店）,"118.773832,32.036219",3
538,2022-11-26,秦淮区,苜中路1号小区 ,"118.834973,32.034674",3
539,2022-11-26,秦淮区,瑞金路1-58号6幢3,"118.804414,32.032523",3
540,2022-11-26,秦淮区,靖小馆（丰富路62-2号）,"118.779979,32.034005",3
541,2022-11-26,鼓楼区,宝塔桥街道锦绣江山花园南苑6幢（方家营路3号）,"118.754212,32.101216",3
542,2022-11-26,鼓楼区,幕府山街道黄方村1号3栋,"118.789381,32.113105",3
543,2022-11-26,鼓楼区,中央门街道新门口18号南京长江医院,"118.768459,32.087111",3
544,2022-11-26,鼓楼区,宝塔桥街道江山汇悦山府（燕江路199号）,"118.766135,32.115776",3
545,2022-11-26,鼓楼区,小市街道中央北路73号源泉科技,"118.782738,32.100906",3
546,2022-11-26,栖霞区,南通建工09-02地块项目寅春路生活区,"118.771023,32.008625",3
547,2022-11-26,栖霞区,仙林街道仙龙湾小区35栋一单元,"118.913437,32.083815",3
548,2022-11-26,雨花台区,雨花街道万科大都会公寓D区7幢,"118.775313,31.992029",3
549,2022-11-26,江宁区,秣陵街道秣周东路12号1号楼悠家公寓,"118.826270,31.867833",3
550,2022-11-26,江宁区,汤山街道孟墓社区神童村中茅山组,"119.018301,31.976971",3
551,2022-11-26,江宁区,禄口街道苍穹路8号圆通速递（江苏省南京转运中心）,"118.961584,31.867284",3
552,2022-11-26,江宁区,南京工程高等职业学校,"118.828121,31.930501",3
553,2022-11-26,江宁区,秣陵街道中航樾府17幢,"118.795757,31.932696",3
554,2022-11-26,江宁区,麒麟街道誉峰苑7幢,"118.917358,32.035928",3
555,2022-11-26,江宁区,麒麟门贺家边40号,"118.923388,32.056445",3
556,2022-11-26,浦口区,江北虹悦城（浦口店）,"118.765237,32.111866",3
557,2022-11-26,六合区,雄州街道冶浦社区龙海骏景44幢,"118.861177,32.343546",3
558,2022-11-26,六合区,雄州街道桥西社区花语馨苑11幢,"118.831015,32.325744",3
559,2022-11-26,六合区,雄州街道欢乐港一期五楼茶百道奶茶店,"118.836494,32.336006",3
560,2022-11-26,六合区,欢乐港一期负1层茶百道奶茶店,"118.836494,32.336006",3
561,2022-11-26,六合区,横梁街道横梁社区天石路1号-44号,"118.940158,32.324934",3
562,2022-11-26,江北新区,沿江街道天润城十六街区北区1栋,"118.728117,32.157281",3
563,2022-11-26,江北新区,天润城八街区25栋,"118.733536,32.149227",3
564,2022-11-26,江北新区,北外滩水城八街区7栋,"118.750661,32.144953",3
565,2022-11-26,江北新区,葛塘街道仁锦苑A区4幢,"118.724451,32.219406",3
566,2022-11-26,江北新区,盘城街道盘龙山庄42栋,"118.729987,32.201333",3
567,2022-11-26,江北新区,泰山街道旭日爱上城彩翼园22栋,"118.716153,32.130349",3
568,2022-11-26,江北新区,银河城1栋,"118.701094,32.161681",3
569,2022-11-26,江北新区,沿江街道北外滩水城五街区3栋,"118.751079,32.140906",3
570,2022-11-26,江北新区,北外滩水城十九街区6栋,"118.755687,32.154518",3
571,2022-11-26,江北新区,朗诗未来街区二期17栋,"118.714057,32.187180",3
572,2022-11-26,江北新区,沿江街道天润城十四街区21栋,"118.730104,32.158065",3
573,2022-11-26,江北新区,北外滩水城六街区1栋,"118.752920,32.143600",3
574,2022-11-26,江北新区,泰山街道旭日爱上城4期30栋,"118.714543,32.131917",3
575,2022-11-26,江北新区,和善园（丽岛路21号）,"118.715655,32.129814",3
576,2022-11-26,江北新区,浦泰和天下二期10栋,"118.739078,32.133197",3
577,2022-11-26,江北新区,沿江街道北外滩水城九街区2栋,"118.754626,32.141245",3
578,2022-11-26,江北新区,葛塘街道蔚蓝星宸苑4栋,"118.742541,32.242899",3
579,2022-11-26,江北新区,大厂街道湖滨村36栋,"118.739113,32.201763",3
580,2022-11-26,江北新区,泰山街道明发滨江新城三期334栋,"118.746833,32.132667",3
581,2022-11-26,玄武区,flag 1,flag 1,1
582,2022-11-26,秦淮区,flag 1,flag 1,1
583,2022-11-26,鼓楼区,flag 1,flag 1,1
584,2022-11-26,栖霞区,flag 1,flag 1,1
585,2022-11-26,雨花台区,flag 1,flag 1,1
586,2022-11-26,江宁区,flag 1,flag 1,1
587,2022-11-26,浦口区,flag 1,flag 1,1
588,2022-11-26,六合区,flag 1,flag 1,1
589,2022-11-26,江北新区,flag 1,flag 1,1
590,2022-11-25,玄武区,梅园新村街道熊猫万谷金融科技中心,"118.802657,32.042837",3
591,2022-11-25,玄武区,玄武湖街道樱铁村小区36栋,"118.827693,32.087088",3
592,2022-11-25,玄武区,梅园新村街道黄埔花园小区1栋,"118.811296,32.041838",3
593,2022-11-25,秦淮区,长白街654号,"118.799124,32.039136",3
594,2022-11-25,秦淮区,头条巷50号2栋,"118.802951,32.038886",3
595,2022-11-25,秦淮区,苜蓿园大街246号7栋,"118.832316,32.025957",3
596,2022-11-25,秦淮区,武学园小区2号,"118.786142,32.033091",3
597,2022-11-25,秦淮区,御河新村11幢,"118.807617,32.030418",3
598,2022-11-25,秦淮区,御道街小区20幢,"118.816460,32.037926",3
599,2022-11-25,秦淮区,西华东村,"118.807794,32.038608",3
600,2022-11-25,秦淮区,全季酒店（大行宫店）,"118.773832,32.036219",3
601,2022-11-25,秦淮区,苜中路1号小区 ,"118.834973,32.034674",3
602,2022-11-25,秦淮区,瑞金路1-58号6幢3,"118.804414,32.032523",3
603,2022-11-25,秦淮区,靖小馆（丰富路62-2号）,"118.779979,32.034005",3
604,2022-11-25,鼓楼区,凤凰街道江苏卫生健康职业学院（凤凰西街150-1号）,"118.750361,32.043732",3
605,2022-11-25,鼓楼区,小市街道东井村3号23栋,"118.802113,32.098668",3
606,2022-11-25,鼓楼区,宝塔桥街道锦绣江山花园南苑6幢（方家营路3号）,"118.754212,32.101216",3
607,2022-11-25,鼓楼区,幕府山街道黄方村1号3栋,"118.789381,32.113105",3
608,2022-11-25,鼓楼区,中央门街道新门口18号南京长江医院,"118.768459,32.087111",3
609,2022-11-25,鼓楼区,宝塔桥街道江山汇悦山府（燕江路199号）,"118.766135,32.115776",3
610,2022-11-25,鼓楼区,小市街道中央北路73号源泉科技,"118.782738,32.100906",3
611,2022-11-25,栖霞区,南通建工09-02地块项目寅春路生活区,"118.771023,32.008625",3
612,2022-11-25,雨花台区,雨花街道万科大都会D区1栋,"118.819051,32.038381",3
613,2022-11-25,雨花台区,铁心桥街道翠岭银河B区翠岭苑13栋,"118.754587,31.951169",3
614,2022-11-25,雨花台区,雨花街道万科大都会公寓D区7幢,"118.775313,31.992029",3
615,2022-11-25,江宁区,东山街道武夷花园55幢,"118.832905,31.957780",3
616,2022-11-25,江宁区,秣陵街道秣周东路12号1号楼悠家公寓,"118.826270,31.867833",3
617,2022-11-25,江宁区,汤山街道孟墓社区神童村中茅山组,"119.018301,31.976971",3
618,2022-11-25,江宁区,禄口街道苍穹路8号圆通速递（江苏省南京转运中心）,"118.961584,31.867284",3
619,2022-11-25,江宁区,南京工程高等职业学校,"118.828121,31.930501",3
620,2022-11-25,江宁区,秣陵街道中航樾府17幢,"118.795757,31.932696",3
621,2022-11-25,江宁区,麒麟街道誉峰苑7幢,"118.917358,32.035928",3
622,2022-11-25,浦口区,江北虹悦城（浦口店）,"118.765237,32.111866",3
623,2022-11-25,六合区,冶山街道东王社区椿树庄椿东组,"118.877724,32.559350",3
624,2022-11-25,六合区,雄州街道冶浦社区龙海骏景44幢,"118.861177,32.343546",3
625,2022-11-25,六合区,雄州街道桥西社区花语馨苑11幢,"118.831015,32.325744",3
626,2022-11-25,六合区,雄州街道欢乐港一期五楼茶百道奶茶店,"118.836494,32.336006",3
627,2022-11-25,六合区,欢乐港一期负1层茶百道奶茶店,"118.836494,32.336006",3
628,2022-11-25,六合区,横梁街道横梁社区天石路1号-44号,"118.940158,32.324934",3
629,2022-11-25,江北新区,沿江街道天润城十六街区北区1栋,"118.728117,32.157281",3
630,2022-11-25,江北新区,天润城八街区25栋,"118.733536,32.149227",3
631,2022-11-25,江北新区,北外滩水城八街区7栋,"118.750661,32.144953",3
632,2022-11-25,江北新区,葛塘街道仁锦苑A区4幢,"118.724451,32.219406",3
633,2022-11-25,江北新区,盘城街道盘龙山庄42栋,"118.729987,32.201333",3
634,2022-11-25,江北新区,泰山街道旭日爱上城彩翼园22栋,"118.716153,32.130349",3
635,2022-11-25,江北新区,银河城1栋,"118.701094,32.161681",3
636,2022-11-25,江北新区,沿江街道北外滩水城五街区3栋,"118.751079,32.140906",3
637,2022-11-25,江北新区,北外滩水城十九街区6栋,"118.755687,32.154518",3
638,2022-11-25,江北新区,朗诗未来街区二期17栋,"118.714057,32.187180",3
639,2022-11-25,江北新区,沿江街道天润城十四街区21栋,"118.730104,32.158065",3
640,2022-11-25,江北新区,北外滩水城六街区1栋,"118.752920,32.143600",3
641,2022-11-25,江北新区,泰山街道旭日爱上城4期30栋,"118.714543,32.131917",3
642,2022-11-25,江北新区,和善园（丽岛路21号）,"118.715655,32.129814",3
643,2022-11-25,江北新区,浦泰和天下二期10栋,"118.739078,32.133197",3
644,2022-11-25,江北新区,沿江街道北外滩水城九街区2栋,"118.754626,32.141245",3
645,2022-11-25,江北新区,葛塘街道蔚蓝星宸苑4栋,"118.742541,32.242899",3
646,2022-11-25,玄武区,flag 1,flag 1,1
647,2022-11-25,秦淮区,flag 1,flag 1,1
648,2022-11-25,鼓楼区,flag 1,flag 1,1
649,2022-11-25,栖霞区,flag 1,flag 1,1
650,2022-11-25,雨花台区,flag 1,flag 1,1
651,2022-11-25,江宁区,flag 1,flag 1,1
652,2022-11-25,浦口区,flag 1,flag 1,1
653,2022-11-25,六合区,flag 1,flag 1,1
654,2022-11-25,江北新区,flag 1,flag 1,1
655,2022-11-21,秦淮区,长白街654号,"118.799124,32.039136",3
656,2022-11-21,秦淮区,头条巷50号2栋,"118.802951,32.038886",3
657,2022-11-21,秦淮区,苜蓿园大街246号7栋,"118.832316,32.025957",3
658,2022-11-21,秦淮区,flag 1,flag 1,1
659,2022-11-20,栖霞区,迈皋桥街道星叶瑜憬湾12栋,"118.824747,32.105403",3
660,2022-11-20,栖霞区,燕子矶街道保利国际社区一期3栋,"118.820266,32.136526",3
661,2022-11-20,栖霞区,flag 1,flag 1,1
662,2022-11-19,玄武区,梅园新村街道熊猫万谷金融科技中心,"118.802657,32.042837",3
663,2022-11-19,玄武区,孝陵卫街道钟山花园城博雅居2栋,"118.847155,32.029396",3
664,2022-11-19,玄武区,flag 1,flag 1,1
665,2022-11-17,江北新区,江北新区沿江街道香溢紫郡二期22幢,"118.697314,32.180131",3
666,2022-11-17,江北新区,flag 1,flag 1,1
667,2022-11-16,鼓楼区,宝塔桥街道金陵新九村1栋（燕江路60号）,"118.761672,32.111135",3
668,2022-11-16,鼓楼区,flag 1,flag 1,1
669,2022-11-16,雨花台区,莱蒙水榭阳光小区3栋,"118.752933,31.947134",3
670,2022-11-16,雨花台区,肥肠大碗面（福园路7-10号）,"118.749310,31.945664",3
671,2022-11-16,雨花台区,CoCo奶茶店（英才路2号菁英公寓4栋104A）,"118.745120,31.940239",3
672,2022-11-16,雨花台区,flag 1,flag 1,1
673,2022-11-16,六合区,龙池街道莉湖花园小区（文晖路35号）12幢,"118.836835,32.321281",3
674,2022-11-16,六合区,flag 1,flag 1,1
675,2022-11-16,秦淮区,复地活力广场S2-1单元,"118.804043,31.981314",3
676,2022-11-16,秦淮区,flag 1,flag 1,1
677,2022-11-15,江北新区,江北新区沿江街道就那家小菜馆（南浦路303号旭日家园15-111商铺）,"118.738380,32.139511",3
678,2022-11-15,江北新区,安庆小吃（南浦路303号旭日家园1-108商铺）,"118.738262,32.140989",3
679,2022-11-15,江北新区,林家瘦型鸭子店（南浦路303号旭日家园1-106商铺）,"118.738262,32.140989",3
680,2022-11-15,江北新区,百姓菜馆快餐店（复兴路608号江岸水城76-101商铺）,"118.740878,32.155994",3
681,2022-11-15,江北新区,如家商旅金标酒店（弘阳广场柳洲东路地铁站店）,"118.746237,32.139965",3
682,2022-11-15,江北新区,润泰七期地块经济适用房项目工地,"118.843526,32.003137",3
683,2022-11-15,江北新区,泰山街道国力宾馆（天华南路18号）,"118.726250,32.147633",3
684,2022-11-15,江北新区,flag 1,flag 1,1
685,2022-11-14,栖霞区,兴卫村社区小营村24号,"118.835708,32.099542",3
686,2022-11-14,栖霞区,flag 1,flag 1,1
687,2022-11-11,栖霞区,flag 0,flag 0,0
688,2022-11-11,栖霞区,馨合家园小区,"118.859065,32.106381",1
689,2022-11-11,鼓楼区,flag 0,flag 0,0
690,2022-11-11,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",1
691,2022-11-10,栖霞区,迈皋桥街道燕歌园小区（一园）,"118.859043,32.113174",1
692,2022-11-10,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",2
693,2022-11-10,鼓楼区,flag 1,flag 1,1
694,2022-11-10,栖霞区,迈皋桥街道燕歌园小区（一园）,"118.859043,32.113174",2
695,2022-11-10,栖霞区,馨合家园小区,"118.859065,32.106381",2
696,2022-11-10,栖霞区,flag 1,flag 1,1
697,2022-11-08,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",2
698,2022-11-08,鼓楼区,flag 1,flag 1,1
699,2022-11-08,栖霞区,铁路货运尧化门站货场(南京经济技术开发区恒广路与仙新路交叉路口西300米),"118.894678,32.142153",2
700,2022-11-08,栖霞区,迈皋桥街道燕歌园小区（一园,"118.859043,32.113174",2
701,2022-11-08,栖霞区,燕舞园小区（一园,"118.854030,32.115272",2
702,2022-11-08,栖霞区,馨合家园小区,"118.859065,32.106381",2
703,2022-11-08,栖霞区,凤和东园小区,"118.858582,32.030760",2
704,2022-11-08,栖霞区,尧化街道月桂园小区,"118.867848,32.117816",2
705,2022-11-08,栖霞区,flag 1,flag 1,1
706,2022-11-06,栖霞区,铁路货运尧化门站货场（南京经济技术开发区恒广路与仙新路交叉路口西300米）,"118.894678,32.142153",2
707,2022-11-06,栖霞区,燕子矶街道熙景福苑小区,"118.866317,32.110683",1
708,2022-11-06,栖霞区,南京经济技术开发区恒通大道50-8号恒通中心和南京经济技术开发区仙新路过江通道C3标段项目部生活区（仙新路与恒广路交叉路口西北角）,"118.883783,32.145183",1
709,2022-11-06,鼓楼区,鼓楼区幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",2
710,2022-11-05,栖霞区,尧化街道尧顺佳园一期,"118.893599,32.128734",1
711,2022-11-05,栖霞区,燕子矶街道吉祥山庄小区,"118.813450,32.135214",1
712,2022-11-05,栖霞区,尧化街道金尧花园小区,"118.872043,32.122394",1
713,2022-11-05,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",3
714,2022-11-05,栖霞区,铁路货运尧化门站货场(南京经济技术开发区恒广路与仙新路交叉路口西300米),"118.894678,32.142153",3
715,2022-11-05,玄武区,锁金村街道南京林业大学南林一村,"118.815018,32.077159",2
716,2022-11-05,鼓楼区,幕府山街道云谷山庄小区（幕府东路57号）,"118.789479,32.115527",2
717,2022-11-05,栖霞区,南京经济技术开发区恒通大道50-8号恒通中心,"118.883783,32.145183",2
718,2022-11-05,栖霞区,南京经济技术开发区仙新路过江通道C3标段项目部生活区（仙新路与恒广路交叉路口西北角）,"118.881241,32.141812",2
719,2022-11-05,栖霞区,恒达路8号永镫科技（南京）有限公司,"118.884167,32.147634",2
720,2022-11-05,栖霞区,燕子矶街道熙景福苑小区,"118.866317,32.110683",2
721,2022-11-05,栖霞区,城市绿洲小区2期,"118.825771,32.122764",2
722,2022-11-05,栖霞区,化工新村（20-23幢,"118.817298,32.134013",2
723,2022-11-05,栖霞区,化工新村（51-61幢）,"118.817298,32.134013",2
724,2022-11-05,栖霞区,联珠村28号-1,"118.815363,32.134645",2
725,2022-11-05,栖霞区,迈皋桥街道燕歌园小区（一园,"118.859043,32.113174",2
726,2022-11-05,栖霞区,燕舞园小区（一园,"118.854030,32.115272",2
727,2022-11-05,栖霞区,馨合家园小区,"118.859065,32.106381",2
728,2022-11-05,栖霞区,凤和东园小区,"118.858582,32.030760",2
729,2022-11-05,栖霞区,通州四建熙湲路工地,"118.826086,32.107056",2
730,2022-11-05,栖霞区,尧化街道月桂园小区,"118.867848,32.117816",2
731,2022-11-05,栖霞区,和苑小区,"118.886370,32.132317",2
732,2022-11-05,栖霞区,金尧花园,"118.873952,32.122341",2
733,2022-11-05,玄武区,flag 1,flag 1,1
734,2022-11-05,鼓楼区,flag 1,flag 1,1
735,2022-11-05,栖霞区,flag 1,flag 1,1
736,2022-11-04,栖霞区,燕子矶街道联珠村28号—1,"118.815363,32.134645",2
737,2022-11-04,栖霞区,燕子矶街道燕江新城山水苑,"118.842270,32.130087",1
738,2022-11-04,栖霞区,尧化街道上城风景北苑,"118.876239,32.116399",1
739,2022-11-04,栖霞区,迈皋桥街道燕升园（1园,"118.859847,32.111679",1
740,2022-11-04,栖霞区,壹城西区小区,"118.831158,32.035840",1
741,2022-11-03,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",3
742,2022-11-03,栖霞区,铁路货运尧化门站货场(南京经济技术开发区恒广路与仙新路交叉路口西300米),"118.894678,32.142153",3
743,2022-11-03,栖霞区,燕子矶街道联珠村28号-1,"118.815363,32.134645",3
744,2022-11-03,玄武区,锁金村街道南京林业大学南林一村,"118.815018,32.077159",2
745,2022-11-03,鼓楼区,幕府山街道五佰村路南汽三村,"118.785514,32.109943",2
746,2022-11-03,鼓楼区,云谷山庄小区（幕府东路57号）,"118.789479,32.115527",2
747,2022-11-03,栖霞区,南京经济技术开发区恒通大道50-8号恒通中心,"118.883783,32.145183",2
748,2022-11-03,栖霞区,南京经济技术开发区仙新路过江通道C3标段项目部生活区（仙新路与恒广路交叉路口西北角）,"118.881241,32.141812",2
749,2022-11-03,栖霞区,恒达路8号永镫科技（南京）有限公司,"118.884167,32.147634",2
750,2022-11-03,栖霞区,燕子矶街道燕江新城山水苑,"118.842270,32.130087",2
751,2022-11-03,栖霞区,吉祥山庄小区,"118.813450,32.135214",2
752,2022-11-03,栖霞区,熙景福苑小区,"118.866389,32.109968",2
753,2022-11-03,栖霞区,城市绿洲小区2期,"118.825771,32.122764",2
754,2022-11-03,栖霞区,化工新村（20-23幢,"118.817298,32.134013",2
755,2022-11-03,栖霞区,化工新村（51-61幢）,"118.817298,32.134013",2
756,2022-11-03,栖霞区,迈皋桥街道燕升园小区（一园,"118.859101,32.111602",2
757,2022-11-03,栖霞区,燕歌园小区（一园,"118.859043,32.113174",2
758,2022-11-03,栖霞区,燕舞园小区（一园,"118.854030,32.115272",2
759,2022-11-03,栖霞区,壹城西区小区,"118.831158,32.035840",2
760,2022-11-03,栖霞区,馨合家园小区,"118.859065,32.106381",2
761,2022-11-03,栖霞区,凤和东园小区,"118.858582,32.030760",2
762,2022-11-03,栖霞区,通州四建熙湲路工地,"118.826086,32.107056",2
763,2022-11-03,栖霞区,尧化街道月桂园小区,"118.867848,32.117816",2
764,2022-11-03,栖霞区,和苑小区,"118.886370,32.132317",2
765,2022-11-03,栖霞区,上城风景北苑,"118.876239,32.116399",2
766,2022-11-03,栖霞区,金尧花园,"118.873952,32.122341",2
767,2022-11-03,栖霞区,尧顺佳园一期,"118.893599,32.128734",2
768,2022-11-03,江宁区,秣陵街道翠屏国际城（广场苑,"118.785170,31.936984",2
769,2022-11-03,江宁区,金榕苑）,"118.779825,31.931953",2
770,2022-11-03,玄武区,flag 1,flag 1,1
771,2022-11-03,鼓楼区,flag 1,flag 1,1
772,2022-11-03,栖霞区,flag 0,flag 0,1
773,2022-11-03,江宁区,flag 1,flag 1,1
774,2022-10-30,栖霞区,迈皋桥街道馨合家园小区,"118.859065,32.106381",2
775,2022-10-30,鼓楼区,幕府山街道盛世花园小区（幕府东路96号）,"118.792137,32.113383",3
776,2022-10-30,鼓楼区,幕府山街道五佰村路南汽三村,"118.785514,32.109943",2
777,2022-10-30,鼓楼区,flag 1,flag 1,1
778,2022-10-29,栖霞区,燕子矶街道熙景福苑小区,"118.866317,32.110683",2
779,2022-10-29,栖霞区,城市绿洲小区2期,"118.825771,32.122764",2
780,2022-10-29,栖霞区,化工新村（20-23幢,"118.817298,32.134013",2
781,2022-10-29,栖霞区,化工新村（51-61幢）,"118.817298,32.134013",2
782,2022-10-29,栖霞区,南京经济技术开发区仙新路过江通道C3标段项目部生活区（仙新路与恒广路交叉路口西北角）,"118.881241,32.141812",2
783,2022-10-29,栖霞区,恒达路8号永镫科技（南京）有限公司,"118.884167,32.147634",2
784,2022-10-26,栖霞区,铁路货运尧化门站货场(南京经济技术开发区恒广路与仙新路交叉路口西300米),"118.894678,32.142153",3
785,2022-10-26,江北新区,沿江街道弘阳时光里二期,"118.710386,32.181291",2
786,2022-10-26,鼓楼区,幕府山街道汽轮七村小区（北崮山路东）,"118.793305,32.101606",2
787,2022-10-26,江北新区,flag 1,flag 1,1
788,2022-10-26,鼓楼区,flag 1,flag 1,1
789,2022-10-26,栖霞区,flag 0,flag 0,1
790,2022-10-21,江北新区,沿江街道香溢紫郡一期26栋,"118.700039,32.177237",2
